ROBO_ID;TEMP_VALUE;REG_DATE;JT1_e;JT2_e;JT3_e;JT4_e;JT5_e;JT6_e;JT7_e;JT8_e;JT1_c;JT2_c;JT3_c;JT4_c;JT5_c;JT6_c;JT7_c;JT8_c;CODE
181;34.55;5.05.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.98;-2000.03;2.4;11.4;11.3;5.3;2.7;2.9;1.7;0;
181;38.95652174;5.07.2022;4.02;-16.01;-11.62;-98.01;-38.56;182.9;228.05;-2000.03;1.2;9.8;10.2;3.6;3.1;2.8;0.9;0;E5055
181;34.2173913;6.03.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.99;-2000.03;2.4;11.5;11.4;5.2;2.8;2.9;1.8;0;
181;35.08333333;6.04.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.98;-2000.03;2.3;11.3;11.4;5.3;2.7;2.9;1.7;0;
181;41.73913043;6.07.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.97;-2000.03;2.7;11.6;10.9;5.2;3.5;4.4;1.8;0;
181;34;7.03.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.99;-2000.03;2.4;11.5;11.4;5.2;2.8;2.9;1.8;0;
181;34.3;7.05.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.98;-2000.03;2.4;11.2;11.4;5.3;2.6;2.9;1.7;0;
181;40.35;7.06.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.98;-2000.03;2.9;11.7;11.2;5.4;3.3;4.7;1.7;0;
181;41.69565217;7.07.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.97;-2000.03;2.3;11;11.2;5.3;2.4;2.6;1.8;0;
181;34;8.03.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.99;-2000.03;2.4;11.5;11.4;5.2;2.8;2.9;1.8;0;
181;34.5;8.04.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.98;-2000.03;2.3;11.3;11.3;5.2;2.8;3;1.7;0;
181;42;8.07.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.97;-2000.03;2.3;11;11.2;5.3;2.4;2.6;1.8;0;
181;34.04347826;9.03.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.99;-2000.03;2.4;11.5;11.4;5.2;2.8;2.9;1.8;0;
181;35.65217391;9.05.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.98;-2000.03;2.4;11.2;11.3;5.3;2.7;3;1.7;0;
181;42.91304348;9.07.2022;-0.73;-43.39;-36.15;-85.83;-47.79;170.45;80.97;-2000.03;2.3;11;11.2;5.3;2.4;2.6;1.8;0;
182;52.75;1.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;58.91304348;1.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.8;3.9;;;
182;60.60869565;1.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;48.30434783;10.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;54.04347826;10.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.8;4;;;
182;54.65217391;10.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;58.56521739;10.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.5;3.8;4.1;;;
182;47;11.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.8;7.3;7.2;3.2;3.3;3.7;;;
182;53.04347826;11.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;55.43478261;11.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;58.91304348;11.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;57.65217391;11.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8.1;3.4;3.8;4.1;;;
182;46.73913043;12.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.8;7.2;7.1;3;3.2;3.3;;;
182;52.08333333;12.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.8;3.8;;;
182;56.13043478;12.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.7;3.8;;;
182;57.52173913;12.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.8;4;;;
182;58.34782609;12.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.3;8;3.4;3.8;4;;;
182;45.91666667;13.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.8;7.2;7.1;3;3.2;3.4;;;E1398
182;45.91666667;13.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.8;7.2;7.1;3;3.2;3.4;;;E5055
182;57.34782609;13.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.7;3.8;;;
182;59.04347826;13.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;58.52173913;13.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.5;3.8;4.1;;;
182;52.83333333;14.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;53.56521739;14.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;58.05;14.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;59.95652174;14.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;58.26086957;14.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.3;8;3.4;3.8;4;;;
182;51.39130435;15.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.5;8;3.3;3.8;3.8;;;
182;52.75;15.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;59.47826087;15.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;57.56521739;15.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.3;8;3.4;3.8;3.9;;;
182;54;16.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;49.66666667;16.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.5;8;3.3;3.8;3.8;;;
182;57.52173913;16.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;58.65;16.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;57.17391304;16.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.8;3.8;;;
182;55.17391304;17.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;3;3.2;3.3;;;
182;51.47826087;17.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.5;3.8;4.1;;;
182;58.08695652;17.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;56.86956522;17.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.8;3.8;;;
182;55;18.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7;2.9;3.2;3.2;;;
182;51.39130435;18.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;56.30434783;18.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;E5055
182;58.86956522;18.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;58.5;18.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.8;3.8;;;
182;52.08695652;19.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;54.2;19.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;57.4;19.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.8;4;;;
182;56.17391304;2.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;53.08695652;2.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.9;;;
182;58.82608696;2.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;60.95652174;2.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;51.82608696;20.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.8;7.2;7.2;3.2;3.2;3.7;;;
182;48.75;20.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.5;8.1;3.3;3.8;3.9;;;E5055
182;52.69565217;20.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;55.17391304;21.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;53;21.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;53.30434783;21.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;59.2173913;21.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;58.26086957;21.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.7;3.8;;;
182;56.08695652;22.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;51.30434783;22.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;53.73913043;22.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.9;;;
182;55.47826087;22.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.8;3.9;;;
182;59.65217391;22.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;58.7826087;22.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;55.60869565;23.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;51.82608696;23.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;53.82608696;23.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;57.65217391;23.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;60;23.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;58.73913043;23.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;53.7826087;24.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;52.52173913;24.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;54.91304348;24.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.8;4.1;;;
182;58.43478261;24.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;58.56521739;24.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;57.3;24.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.3;8;3.4;3.8;3.9;;;
182;53.47826087;25.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;3;3.2;3.3;;;
182;52.52173913;25.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.7;3.9;;;
182;56.17391304;25.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;59.45;25.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.8;3.7;;;
182;58.7826087;25.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;52.30434783;26.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;52.69565217;26.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;56.52173913;26.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;57.73913043;26.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.8;4;;;
182;59.60869565;26.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;50.39130435;27.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.8;7.2;7.2;3.2;3.2;3.7;;;
182;50.13043478;27.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8.1;3.6;3.8;4.4;;;
182;56.08695652;27.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.7;3.8;;;
182;60.30434783;27.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;58.82608696;27.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;59.65217391;27.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;52.39130435;28.02.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;53.95652174;28.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;53.5;28.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;59.7826087;28.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.7;3.7;;;
182;59.34782609;28.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.8;3.8;;;
182;59.55;28.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;54.91304348;29.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;57.95652174;29.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;59.43478261;29.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;52.66666667;3.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;3;3.2;3.3;;;
182;52.30434783;3.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8.1;3.4;3.8;4;;;
182;52.52173913;3.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.9;;;
182;59.56521739;3.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;59.04347826;3.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;55.86956522;30.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;52.91666667;30.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.9;;;
182;60.04347826;30.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;59.86956522;30.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.8;3.7;;;
182;53.66666667;31.03.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;59.95652174;31.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.3;8;3.4;3.8;4;;;
182;52.13043478;4.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;50.52173913;4.05.2022;19.36;-6.37;-24.79;15.67;-60.27;-78.11;;;4.3;8.4;8.1;3.5;3.8;4.3;;;
182;60.17391304;4.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.7;;;
182;59.56521739;4.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;53.82608696;5.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;51.75;5.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;58.65217391;5.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.4;3.8;3.9;;;
182;57.69565217;5.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;50.04347826;6.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;54.91304348;6.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;59.4;6.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;7.9;3.3;3.7;3.7;;;
182;58.2173913;6.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.7;;;
182;49.17391304;7.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;54;7.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;52.75;7.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;56.86956522;7.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.5;3.8;4.1;;;
182;47.91304348;8.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;53.25;8.04.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;58.95652174;8.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;58.86956522;8.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.5;3.8;4.1;;;
182;47.69565217;9.03.2022;19.32;-6.45;-24.85;15.65;-60.28;-77.99;;;3.7;7.2;7.1;2.9;3.2;3.2;;;
182;53.7826087;9.05.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.7;3.8;;;
182;59.5;9.06.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.3;3.8;3.8;;;
182;59.82608696;9.07.2022;19.36;-6.37;-24.78;15.67;-60.27;-78.11;;;4.3;8.4;8;3.5;3.8;4.1;;;
183;47.83333333;1.03.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.4;2.2;3.4;1.9;;;
183;55.30434783;1.06.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.2;3.2;2;;;
183;57.47826087;1.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.6;2.2;3.2;1.9;;;
183;43.95652174;10.03.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.4;2.2;3.4;1.9;;;
183;49.95652174;10.04.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.3;3.2;2.1;;;
183;49.60869565;10.05.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.3;2;;;
183;55.08695652;10.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4.1;8.2;5.4;2.3;3.3;2.1;;;
183;42.04347826;11.03.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.3;2.3;3.4;2.2;;;
183;48.26086957;11.04.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.2;2;;;
183;50.7826087;11.05.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.2;2;;;
183;55.56521739;11.06.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.2;3.2;2;;;
183;54.13043478;11.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.3;3.3;2.1;;;
183;41.7826087;12.03.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.3;2.3;3.4;2;;;
183;47.33333333;12.04.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.2;2;;;
183;51.4;12.05.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.6;2.2;3.2;2;;;
183;53.7826087;12.06.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.3;3.2;2.1;;;
183;54.65217391;12.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.3;3.3;2.1;;;
183;41.08333333;13.03.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.3;2.3;3.4;2;;;E1043
183;55.39130435;13.06.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.2;3.2;2;;;
183;54.73913043;13.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.3;3.3;2.1;;;
183;48.5;14.02.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;9.3;5.3;2.2;3.4;1.9;;;
183;46.83333333;14.04.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.2;2;;;
183;54.1;14.05.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.6;2.2;3.2;2;;;
183;56.91304348;14.06.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.6;2.2;3.2;2;;;
183;55.2173913;14.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.3;3.3;2.1;;;
183;46.08695652;15.03.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.2;2;;;
183;56.30434783;15.06.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.6;2.2;3.2;2;;;
183;54.82608696;15.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.4;2.2;3.3;2;;;
183;48.08333333;16.02.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;12.6;5.3;2.2;3.4;1.9;;;
183;44.08333333;16.03.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4.1;8.3;5.5;2.2;3.2;2;;;
183;53.69565217;16.05.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.6;2.2;3.2;2;;;
183;55.7;16.06.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.2;3.2;2;;;
183;54.52173913;16.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.2;2;;;
183;46.95652174;17.04.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4.1;8.2;5.5;2.3;3.3;2.2;;;
183;54.52173913;17.05.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.6;2.2;3.2;2;;;
183;54;17.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.2;2;;;
183;50.58333333;18.02.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;11.8;5.3;2.2;3.4;1.9;;;
183;46.26086957;18.04.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.3;3.2;2;;;
183;52.08695652;18.05.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.6;2.2;3.2;2;;;
183;55.95;18.07.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.6;2.2;3.3;2;;;
183;46.25;19.04.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.5;2.2;3.3;2;;;
183;49.95652174;19.05.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.6;2.2;3.2;2;;;
183;54;19.06.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.2;5.5;2.3;3.2;2.1;;;
183;52.43478261;2.04.2022;22.98;31.53;15.67;16.16;-79.78;-113.34;;;4;8.3;5.6;2.2;3.2;2;;;
